Column1,Column2
399.647766616,34.455587033
400.362700009,33.960227908
401.077633402,32.307489144
401.792566795,31.196014255
402.507500187,30.397066885
403.22243358,30.55500909
403.937366973,31.953669999
404.652300366,31.979043078
405.367233759,29.592345465
406.082167152,29.775738555
406.797100545,31.691201225
407.512033938,32.181494003
408.22696733,31.894317363
408.941900723,31.863474183
409.656834116,31.267627551
410.371767509,31.704983851
411.086700902,32.284462683
411.801634295,30.761536181
412.516567688,29.437191336
413.231501081,30.221198186
413.946434473,31.474657833
414.661367866,31.625799129
415.376301259,31.327469118
416.091234652,31.729888142
416.806168045,31.874515038
417.521101438,30.89042292
418.236034831,30.543214451
418.950968224,31.053331793
419.665901616,29.684831244
420.380835009,29.629519299
421.095768402,31.293719992
421.810701795,31.938152834
422.525635188,31.026550297
423.240568581,30.833097829
423.955501974,31.008845887
424.670435367,31.247593346
425.385368759,31.084621779
426.100302152,29.961292056
426.815235545,29.379945896
427.530168938,29.635170011
428.245102331,30.145981426
428.960035724,30.783224575
429.674969117,30.479814725
430.38990251,30.198838264
431.104835902,31.686520148
431.819769295,32.288733
432.534702688,31.276851616
433.249636081,31.603010568
433.964569474,32.76768128
434.679502867,31.908331936
435.39443626,30.292097488
436.109369653,30.890923039
436.824303045,32.142319822
437.539236438,31.786460162
438.254169831,31.646975981
438.969103224,31.879746585
439.684036617,31.292960321
440.39897001,31.050821723
441.113903403,31.638941695
441.828836796,31.880596132
442.543770188,31.569647387
443.258703581,30.832154573
443.973636974,30.576912158
444.688570367,31.819350016
445.40350376,32.340890237
446.118437153,31.4908801
446.833370546,31.869016033
447.548303938,32.694881381
448.263237331,32.396160573
448.978170724,32.132168456
449.693104117,32.255560539
450.40803751,32.091365487
451.122970903,31.806971397
451.837904296,32.019985341
452.552837689,32.501095716
453.267771081,32.40932787
453.982704474,31.873928527
454.697637867,31.774986261
455.41257126,31.66593851
456.127504653,31.331261996
456.842438046,32.124935515
457.557371439,33.608526287
458.272304832,33.324435261
458.987238224,32.51471748
459.702171617,32.832696471
460.41710501,33.228988115
461.132038403,32.897306102
461.846971796,32.48850958
462.561905189,32.233981048
463.276838582,32.458301394
463.991771975,32.976544045
464.706705367,32.7940058
465.42163876,32.666730888
466.136572153,32.943255094
466.851505546,32.592351106
467.566438939,32.003820721
468.281372332,31.733742877
468.996305725,31.771624652
469.711239118,32.598471
470.42617251,33.101509026
471.141105903,33.208796762
471.856039296,33.596409432
472.570972689,33.077065105
473.285906082,31.901742968
474.000839475,31.2265587
474.715772868,30.91145548
475.430706261,31.193098351
476.145639653,32.142642209
476.860573046,32.982811192
477.575506439,33.416645503
478.290439832,33.137592916
479.005373225,32.782084231
479.720306618,33.064232837
480.435240011,32.919286054
481.150173404,32.495051081
481.865106796,32.851194609
482.580040189,33.323028085
483.294973582,33.278337656
484.009906975,32.971268098
484.724840368,32.677868355
485.439773761,32.54189203
486.154707154,32.78962497
486.869640547,33.000431431
487.584573939,32.825092386
488.299507332,32.980045275
489.014440725,33.923358537
489.729374118,34.172000892
490.444307511,33.73584957
491.159240904,33.555298117
491.874174297,33.218936508
492.589107689,33.177875231
493.304041082,33.451565815
494.018974475,33.160663422
494.733907868,32.688417105
495.448841261,32.702396031
496.163774654,32.922147969
496.878708047,32.947731078
497.59364144,33.030529908
498.308574832,33.503148767
499.023508225,33.653722429
499.738441618,33.42990122
500.453375011,33.448304849
501.168308404,33.461900581
501.883241797,33.502275557
502.59817519,33.93074683
503.313108583,34.008452758
504.028041975,33.537755813
504.742975368,33.337097279
505.457908761,33.10349174
506.172842154,32.839431255
506.887775547,32.996993662
507.60270894,33.272341692
508.317642333,33.57317238
509.032575726,33.629663047
509.747509118,33.294218501
510.462442511,33.480629911
511.177375904,33.928787029
511.892309297,33.734829077
512.60724269,33.313681598
513.322176083,33.377726307
514.037109476,33.682838265
514.752042869,33.488821111
515.466976261,33.070552911
516.181909654,33.199639182
516.896843047,33.440329579
517.61177644,33.551043348
518.326709833,34.212185508
519.041643226,34.516995423
519.756576619,33.939828583
520.471510012,33.800050248
521.186443404,34.157076028
521.901376797,34.292638559
522.61631019,34.091665591
523.331243583,33.770559588
524.046176976,33.810950047
524.761110369,33.887462753
525.476043762,33.740283995
526.190977155,33.771734364
526.905910547,34.025309205
527.62084394,34.218618621
528.335777333,34.168130239
529.050710726,34.016843672
529.765644119,33.906823553
530.480577512,34.007929356
531.195510905,34.187501372
531.910444298,34.474034894
532.62537769,34.508444249
533.340311083,34.322291704
534.055244476,33.986300916
534.770177869,33.872948547
535.485111262,34.045792194
536.200044655,34.247658496
536.914978048,34.234323703
537.62991144,34.142946133
538.344844833,34.07221303
539.059778226,34.173997886
539.774711619,34.419687033
540.489645012,34.811673771
541.204578405,35.051085941
541.919511798,35.16874779
542.634445191,35.120079547
543.349378583,35.023025801
544.064311976,35.065172789
544.779245369,35.214074264
545.494178762,35.436417844
546.209112155,35.600813144
546.924045548,35.82635823
547.638978941,35.956657123
548.353912334,35.742901391
549.068845726,35.535569515
549.783779119,35.584583395
550.498712512,35.599723678
551.213645905,35.535343825
551.928579298,35.65425849
552.643512691,35.841007375
553.358446084,35.85534869
554.073379477,35.771369196
554.788312869,35.726295186
555.503246262,35.595277006
556.218179655,35.634499997
556.933113048,35.883805813
557.648046441,35.983272311
558.362979834,35.881626453
559.077913227,35.86559214
559.79284662,35.945472366
560.507780012,36.125094039
561.222713405,36.359394669
561.937646798,36.530522621
562.652580191,36.505380166
563.367513584,36.37200254
564.082446977,36.187826889
564.79738037,36.11509429
565.512313763,36.276822038
566.227247155,36.46880245
566.942180548,36.544234717
567.657113941,36.567803666
568.372047334,36.380929051
569.086980727,36.140716248
569.80191412,36.315305548
570.516847513,36.473990577
571.231780906,36.485198507
571.946714298,36.629787322
572.661647691,36.68801295
573.376581084,36.482907431
574.091514477,36.476293785
574.80644787,36.598206092
575.521381263,36.766848211
576.236314656,36.930357262
576.951248048,36.909666318
577.666181441,36.673831737
578.381114834,36.544381632
579.096048227,36.713723899
579.81098162,36.924855244
580.525915013,37.02289739
581.240848406,36.905141799
581.955781799,36.815685231
582.670715191,36.821273553
583.385648584,36.977379557
584.100581977,37.04105028
