Column1,Column2
399.647766616,28.681619644
400.362700009,28.835484341
401.077633402,29.00210756
401.792566795,29.124078398
402.507500187,27.749091055
403.22243358,26.188093728
403.937366973,26.839628924
404.652300366,28.386579923
405.367233759,29.622668144
406.082167152,31.260287921
406.797100545,31.27591548
407.512033938,29.831606109
408.22696733,29.289713763
408.941900723,28.273334406
409.656834116,27.951009982
410.371767509,29.299706957
411.086700902,29.934652695
411.801634295,28.839032955
412.516567688,28.112235324
413.231501081,28.159261565
413.946434473,28.203708491
414.661367866,28.007846714
415.376301259,28.387071396
416.091234652,28.920868464
416.806168045,28.756249376
417.521101438,28.633966137
418.236034831,28.425701646
418.950968224,27.376131163
419.665901616,28.110488564
420.380835009,29.468858235
421.095768402,29.463815191
421.810701795,28.967847036
422.525635188,28.948591433
423.240568581,28.985338201
423.955501974,28.633401755
424.670435367,28.197248252
425.385368759,28.01041211
426.100302152,27.465931329
426.815235545,27.053189766
427.530168938,27.584825984
428.245102331,28.143409286
428.960035724,27.761753635
429.674969117,27.512769267
430.38990251,27.786788667
431.104835902,28.426087475
431.819769295,28.921049422
432.534702688,29.120746246
433.249636081,28.710514738
433.964569474,28.046474866
434.679502867,28.027971993
435.39443626,28.644215781
436.109369653,29.186721331
436.824303045,28.941258023
437.539236438,28.393826345
438.254169831,28.714273593
438.969103224,29.356494997
439.684036617,29.08991728
440.39897001,29.037678898
441.113903403,29.198134306
441.828836796,29.285253033
442.543770188,29.850344846
443.258703581,29.611811888
443.973636974,29.015818722
444.688570367,28.995028885
445.40350376,28.343367873
446.118437153,27.56839361
446.833370546,27.907843281
447.548303938,28.133266457
448.263237331,28.092913594
448.978170724,28.312566307
449.693104117,28.814020255
450.40803751,29.345074954
451.122970903,28.879108242
451.837904296,28.22852096
452.552837689,28.275294058
453.267771081,28.324303782
453.982704474,28.602372457
454.697637867,29.637269668
455.41257126,29.962538462
456.127504653,29.220069382
456.842438046,28.541649512
457.557371439,29.437394107
458.272304832,30.328858571
458.987238224,29.657835196
459.702171617,28.696687758
460.41710501,28.710682364
461.132038403,28.837505744
461.846971796,29.23323551
462.561905189,29.457665224
463.276838582,29.820103435
463.991771975,30.318274167
464.706705367,29.688422044
465.42163876,28.623438136
466.136572153,29.492766158
466.851505546,30.195345738
467.566438939,29.784716067
468.281372332,29.833195316
468.996305725,29.651793185
469.711239118,29.276338949
470.42617251,29.669896041
471.141105903,30.439121586
471.856039296,30.97660165
472.570972689,30.473270243
473.285906082,30.265818378
474.000839475,30.877726577
474.715772868,30.183228434
475.430706261,29.134240523
476.145639653,29.352635103
476.860573046,29.631935317
477.575506439,30.067800089
478.290439832,30.563665717
479.005373225,30.391447451
479.720306618,30.477056071
480.435240011,30.650243172
481.150173404,30.500421836
481.865106796,30.60133707
482.580040189,30.554326498000002
483.294973582,30.266495436
484.009906975,30.21270735
484.724840368,30.144034254
485.439773761,30.01262038
486.154707154,29.787301632
486.869640547,29.487652434
487.584573939,29.772680797
488.299507332,30.433677485
489.014440725,30.813864898
489.729374118,30.915957347
490.444307511,30.624083192
491.159240904,30.346992226
491.874174297,30.122851419
492.589107689,30.151843509
493.304041082,30.269067108
494.018974475,30.417278458
494.733907868,30.430517313
495.448841261,30.174044236
496.163774654,30.278769159
496.878708047,30.776060271
497.59364144,30.636622799
498.308574832,30.526560785
499.023508225,30.78953748
499.738441618,30.526451148
500.453375011,30.207471972
501.168308404,30.370555622
501.883241797,30.310329751
502.59817519,30.358331408
503.313108583,30.370789454
504.028041975,30.242860844
504.742975368,30.67070136
505.457908761,30.984648206
