Column1,Column2
399.647766616,57.180002237
400.362700009,60.681354461
401.077633402,62.056245037
401.792566795,58.433393791
402.507500187,57.90681941
403.22243358,60.480739258
403.937366973,59.629218881
404.652300366,57.462080053
405.367233759,59.28350931
406.082167152,61.263592202
406.797100545,59.573732436
407.512033938,57.901202963
408.22696733,59.11620802
408.941900723,59.913598032
409.656834116,59.196870431
410.371767509,59.571493204
411.086700902,60.146686606
411.801634295,59.287648823
412.516567688,57.689603194
413.231501081,55.973890875
413.946434473,56.280540957
414.661367866,58.295047534
415.376301259,59.997512711
416.091234652,59.190130265
416.806168045,57.660472153
417.521101438,57.972020512
418.236034831,59.325380368
418.950968224,59.401883508
419.665901616,58.962495144
420.380835009,58.01498274
421.095768402,57.657127083
421.810701795,58.684648912
422.525635188,58.782798384
423.240568581,58.079566046
423.955501974,58.100823409
424.670435367,57.115051496
425.385368759,56.249626133
426.100302152,57.514094664
426.815235545,59.055107938
427.530168938,58.835870935
428.245102331,57.884882246
428.960035724,59.011384225
429.674969117,60.160839049
430.38990251,58.719368794
431.104835902,57.227571779
431.819769295,57.73336413
432.534702688,57.733242913
433.249636081,57.260176265
433.964569474,57.170841725
434.679502867,56.792221683
435.39443626,56.295516781
436.109369653,56.932871909
436.824303045,59.121442846
437.539236438,59.914831256
438.254169831,58.102678952
438.969103224,55.976469718
439.684036617,56.420020655
440.39897001,57.521350698
441.113903403,58.902037246
441.828836796,60.138972969
442.543770188,59.660757042
443.258703581,58.257826643
443.973636974,57.505689725
444.688570367,58.423304075
445.40350376,59.159505833
446.118437153,58.015587056
446.833370546,57.380881809
447.548303938,58.371734069
448.263237331,58.817033848
448.978170724,59.088479337
449.693104117,59.752670627
450.40803751,59.489441206
451.122970903,58.560461874
451.837904296,58.651302619
452.552837689,59.975344829
453.267771081,60.98816029
453.982704474,59.53133123
454.697637867,58.613512549
455.41257126,59.139545996
456.127504653,58.452483546
456.842438046,57.407857893
457.557371439,58.088692433
458.272304832,59.076237415
458.987238224,59.05920528
459.702171617,58.508630009
460.41710501,57.840254707
461.132038403,57.699621602
461.846971796,57.466719956
462.561905189,57.367553139
463.276838582,57.837954182
463.991771975,58.268184752
464.706705367,58.203338888
465.42163876,58.116794986
466.136572153,58.454954155
466.851505546,58.503026295
467.566438939,58.014783189
468.281372332,58.096213601
468.996305725,58.345148762
469.711239118,57.644188161
470.42617251,57.655720418
471.141105903,58.409695419
471.856039296,57.998172608
472.570972689,56.86811603
473.285906082,57.180675916
474.000839475,58.044229719
474.715772868,58.189366117
475.430706261,57.582885394
476.145639653,57.63191584
476.860573046,58.392112757
477.575506439,58.066212911
478.290439832,57.371674356
479.005373225,57.665979567
479.720306618,57.710562297
480.435240011,57.247130186
481.150173404,57.087832239
481.865106796,56.63525173
482.580040189,56.33793295
483.294973582,56.84293619
484.009906975,57.063679422
484.724840368,56.607735558
485.439773761,56.604226081
486.154707154,56.588787553
486.869640547,56.614613072
487.584573939,57.466673948
488.299507332,58.357301588
489.014440725,58.395337702
489.729374118,57.998898765
490.444307511,57.401986093
491.159240904,57.279451753
491.874174297,57.219858598
492.589107689,56.579023628
493.304041082,56.379599432
494.018974475,56.827355493
494.733907868,56.707854017
495.448841261,56.170101941
496.163774654,56.152834944
496.878708047,56.468710435
497.59364144,57.162665972
498.308574832,57.71967803
499.023508225,56.995592505
499.738441618,56.386809818
500.453375011,56.861663466
501.168308404,56.90957077
501.883241797,56.024554942
502.59817519,55.938441027
503.313108583,56.507032524
504.028041975,57.102227091
504.742975368,57.029328482
505.457908761,56.818637866
506.172842154,57.055280294
506.887775547,57.476603475
507.60270894,57.297579627
508.317642333,57.103237603
509.032575726,57.047159378
509.747509118,56.886626926
510.462442511,56.439113135
511.177375904,56.100086768
511.892309297,55.970267412
512.60724269,55.949308548
513.322176083,55.924591861
514.037109476,55.850064211
514.752042869,55.492061345
515.466976261,55.07911517
516.181909654,55.166171045
516.896843047,55.439409618
517.61177644,55.286041919
518.326709833,54.923790576
519.041643226,54.795992253
519.756576619,54.997721753
520.471510012,55.481686212
521.186443404,56.080908418
521.901376797,56.226192209
522.61631019,55.978731313
523.331243583,55.810169205
524.046176976,55.718033632
524.761110369,55.446672235
525.476043762,55.491589407
526.190977155,55.759873459
526.905910547,56.165538285
527.62084394,56.713571983
528.335777333,56.727883071
529.050710726,56.316911267
529.765644119,56.080427195
530.480577512,56.172769617
531.195510905,56.356756414
531.910444298,56.825089258
532.62537769,56.786289419
533.340311083,56.468488506
534.055244476,56.433175504
534.770177869,56.496567146
535.485111262,56.529527795
536.200044655,56.781258941
536.914978048,56.863266458
537.62991144,56.614226817
538.344844833,56.349147894
539.059778226,56.178090562
539.774711619,56.268957083
540.489645012,56.572974503
541.204578405,56.636766949
541.919511798,56.380613629
542.634445191,56.250330071
543.349378583,56.264300824
544.064311976,56.077410678
544.779245369,55.804922644
545.494178762,55.948588439
546.209112155,56.22382658
546.924045548,56.27758527
547.638978941,56.374994012
548.353912334,56.623334515
549.068845726,56.83366424
549.783779119,57.071198575
550.498712512,57.242703441
551.213645905,57.335152611
551.928579298,57.31077562
552.643512691,57.116025357
553.358446084,56.872922837
554.073379477,56.817288226
554.788312869,56.912734567
555.503246262,56.903863958
556.218179655,56.7181835
556.933113048,56.546364
557.648046441,56.521717068
558.362979834,56.577937799
559.077913227,56.651346392
559.79284662,56.760387264
560.507780012,56.907357092
561.222713405,56.96002167
561.937646798,56.89525138
562.652580191,56.79344206
563.367513584,56.72518192
564.082446977,56.683781035
564.79738037,56.696643682
565.512313763,56.803950519
566.227247155,56.988233924
566.942180548,57.137696934
567.657113941,57.146826134
568.372047334,57.023694026
569.086980727,56.778498543
569.80191412,56.490045539
570.516847513,56.398718677
571.231780906,56.609646709
571.946714298,56.957275872
572.661647691,56.829869191
573.376581084,56.424602149
574.091514477,56.602868407
574.80644787,56.922254364
575.521381263,56.643851111
576.236314656,56.620226187
576.951248048,57.069220633
577.666181441,57.017571886
578.381114834,56.683439994
579.096048227,56.577321639
579.81098162,56.442890189
580.525915013,56.319030478
581.240848406,56.636030438
581.955781799,56.991668323
582.670715191,56.957064907
583.385648584,56.616460378
584.100581977,56.643207046
584.81551537,56.94340315
585.530448763,57.02209843
586.245382156,56.76727677
586.960315549,56.755589859
587.675248942,56.851346643
588.390182334,56.932193162
589.105115727,56.993925364
589.82004912,56.745702976
590.534982513,56.497969097
591.249915906,56.710288633
591.964849299,57.094094163
592.679782692,57.217166691
593.394716085,56.95113436
594.109649477,56.879885093
594.82458287,57.219751981
595.539516263,57.474082762
596.254449656,57.38554411
596.969383049,57.289612737
597.684316442,57.466922277
598.399249835,57.521174593
599.114183228,57.284098976
599.82911662,57.081934467
600.544050013,56.937174689
601.258983406,57.065574397
601.973916799,57.346886698
602.688850192,57.338381348
603.403783585,57.186454732
604.118716978,57.258247213
604.833650371,57.285042079
605.548583763,57.174018327
606.263517156,57.355057824
606.978450549,57.614615122
607.693383942,57.752023512
608.408317335,57.753289711
609.123250728,57.696197771
609.838184121,57.740234669
610.553117514,57.834713568
611.268050906,57.701746916
611.982984299,57.489789778
612.697917692,57.372257024
613.412851085,57.458450323
614.127784478,57.581228255
614.842717871,57.610714665
615.557651264,57.65094936
616.272584657,57.799077988
616.987518049,58.048936056
617.702451442,58.116982467
618.417384835,58.046633491
619.132318228,57.851135126
619.847251621,57.678872844
620.562185014,57.59490102
621.277118407,57.502570179
621.992051799,57.434492875
622.706985192,57.469426469
623.421918585,57.597144292
624.136851978,57.715658758000004
624.851785371,57.719787923
625.566718764,57.771484473
626.281652157,57.984323351
626.99658555,58.18760615
627.711518942,58.153354318
628.426452335,58.112827087
629.141385728,58.180727718
629.856319121,58.348701522
630.571252514,58.415748792
631.286185907,58.316912549
632.0011193,58.294935478
632.716052693,58.328078035
633.430986085,58.20109491
634.145919478,58.139030667
634.860852871,58.324795132
635.575786264,58.444099
636.290719657,58.373840538
637.00565305,58.327092198
637.720586443,58.323059491
638.435519836,58.320522896
639.150453228,58.378381792
639.865386621,58.356019995
640.580320014,58.154163545
641.295253407,58.05596013
642.0101868,58.174191549
642.725120193,58.314826036
643.440053586,58.422826008
644.154986979,58.477768574
644.869920371,58.460356033
645.584853764,58.421612962
646.299787157,58.450871958
647.01472055,58.53612376
647.729653943,58.684315039
648.444587336,58.806341532
649.159520729,58.930568298
649.874454122,58.888408382
650.589387514,58.747561387
651.304320907,58.648740429
652.0192543,58.694628264
652.734187693,58.906480206
653.449121086,58.819264455
654.164054479,58.600799502
654.878987872,58.700557113
655.593921265,59.084997317
656.308854657,59.242443118
657.02378805,59.18397434
657.738721443,59.163168877
658.453654836,59.193840043
659.168588229,59.303498612
659.883521622,59.342374576
660.598455015,59.372079453
661.313388408,59.48815679
662.0283218,59.545845202
662.743255193,59.429584348
663.458188586,59.295310281
664.173121979,59.283422618
664.888055372,59.226962473
665.602988765,59.177939371
666.317922158,59.117422778
667.03285555,59.195049153
667.747788943,59.528288292
668.462722336,59.702531687
669.177655729,59.575646067
669.892589122,59.535154834
670.607522515,59.619275542
671.322455908,59.809848566
672.037389301,59.966072082
672.752322693,59.982344287
673.467256086,60.002764031
674.182189479,60.105930438
674.897122872,60.201222254
675.612056265,60.165549918
676.326989658,60.213111479
677.041923051,60.365242424
677.756856444,60.56287116
678.471789836,60.570296698
679.186723229,60.472415344
679.901656622,60.462747924
680.616590015,60.572752344
681.331523408,60.597815801
682.046456801,60.564399294
682.761390194,60.496096485
683.476323587,60.450405365
684.191256979,60.416973559
684.906190372,60.459689229
685.621123765,60.50784288
686.336057158,60.459036296
687.050990551,60.413184919
687.765923944,60.449607972
688.480857337,60.541037084
689.19579073,60.669141059
689.910724122,60.84855995
690.625657515,60.844872757
691.340590908,60.784071714
692.055524301,60.734501251
692.770457694,60.628923089
693.485391087,60.543349314
694.20032448,60.703123624
694.915257873,60.880825779
695.630191265,61.001979851
696.345124658,61.123586771
697.060058051,61.093774541
697.774991444,61.018745297
698.489924837,61.079054137
699.20485823,61.193109698
699.919791623,61.247574946
700.634725016,61.231707151
