Column1,Column2
399.647766616,31.978953593
400.362700009,30.258881639
401.077633402,29.132985994
401.792566795,28.235554102
402.507500187,27.719320998
403.22243358,28.878773884
403.937366973,29.6886609
404.652300366,27.581856718
405.367233759,25.697461924
406.082167152,26.653978787
406.797100545,27.603026407
407.512033938,28.224793437
408.22696733,28.379957725
408.941900723,28.032046018
409.656834116,27.912669644
410.371767509,27.877186112
411.086700902,28.364334542
411.801634295,29.630957823
412.516567688,29.198745388
413.231501081,28.469601331
413.946434473,29.214621012
414.661367866,29.15168565
415.376301259,28.090696632
416.091234652,27.858728769
416.806168045,28.382208947
417.521101438,29.190374988
418.236034831,28.65657765
418.950968224,28.089648352
419.665901616,29.192590247
420.380835009,28.888945088
421.095768402,28.418168602
421.810701795,28.771999025
422.525635188,27.858899168
423.240568581,27.071727025
423.955501974,27.213435091
424.670435367,27.696834104
425.385368759,29.120832306
426.100302152,29.308799815
426.815235545,27.771850893
427.530168938,27.584041179
428.245102331,28.47464651
428.960035724,28.790403898
429.674969117,28.732575611
430.38990251,28.465669929
431.104835902,28.193739718
431.819769295,27.71869291
432.534702688,27.630485737
433.249636081,28.724572516
433.964569474,29.469173084
434.679502867,29.623653598
435.39443626,30.150755152
436.109369653,29.07737589
436.824303045,27.685798812
437.539236438,28.543210136
438.254169831,29.681207034
438.969103224,29.719005464
439.684036617,28.86235708
440.39897001,27.845740074
441.113903403,27.902755728
441.828836796,29.302831788
442.543770188,30.429401431
443.258703581,30.099779933
443.973636974,29.194954054
444.688570367,28.719916695
445.40350376,29.027449415
446.118437153,29.329579272
446.833370546,29.101361253
447.548303938,29.038667779
448.263237331,29.23439481
448.978170724,28.99597791
449.693104117,28.587402618
450.40803751,28.864508248
451.122970903,29.305034452
451.837904296,29.125060217
452.552837689,28.862146677
453.267771081,29.311321924
453.982704474,29.377121808
454.697637867,28.920719436
455.41257126,29.01929885
456.127504653,29.028910614
456.842438046,28.520321581
457.557371439,28.932107174
458.272304832,29.297711303
458.987238224,28.788127701
459.702171617,28.927664018
460.41710501,29.605871789
461.132038403,29.666542931
461.846971796,29.877144714
462.561905189,29.737980544
463.276838582,29.325311945
463.991771975,29.739257574
464.706705367,30.19647536
465.42163876,30.409376913
466.136572153,30.545940312
466.851505546,30.302623888
467.566438939,29.962353017
468.281372332,29.85960145
468.996305725,29.585085192
469.711239118,29.611758485
470.42617251,29.965070741
471.141105903,30.369179447
471.856039296,30.707828225
472.570972689,30.250703407
473.285906082,29.60817967
474.000839475,29.729897141
474.715772868,29.710194852
475.430706261,29.67614291
476.145639653,29.917359245
476.860573046,29.841912723
477.575506439,29.745165576
478.290439832,29.935321891
479.005373225,30.470414326
479.720306618,30.817523846
480.435240011,30.222642959
481.150173404,29.765283012
481.865106796,29.933045089
482.580040189,29.775780907
483.294973582,29.783164246
484.009906975,30.300277995
484.724840368,30.359416956
485.439773761,30.52435777
486.154707154,30.877011128
486.869640547,30.581295907
487.584573939,29.893929679
488.299507332,30.246452819
489.014440725,31.151299404
489.729374118,31.461985758
490.444307511,31.013327637
491.159240904,30.931026102
491.874174297,30.733658399
492.589107689,30.752176416
493.304041082,30.978632743
494.018974475,30.640847986
494.733907868,30.48225868
495.448841261,30.748127488
496.163774654,30.665467644
496.878708047,30.640424171
497.59364144,30.697088502
498.308574832,30.366027592
499.023508225,30.28494074
499.738441618,30.328125439
500.453375011,30.322372922
501.168308404,30.616234263
501.883241797,30.945967281
502.59817519,30.866733072
503.313108583,30.997178434
504.028041975,31.242805761
504.742975368,30.90014507
505.457908761,30.442349333
506.172842154,30.520861264
506.887775547,31.055876861
507.60270894,31.584895877
508.317642333,31.853485596
509.032575726,31.810949356
509.747509118,31.181387467
510.462442511,30.792916743
511.177375904,31.034715365
511.892309297,31.190923499
512.60724269,31.120767432
513.322176083,31.078136474
514.037109476,30.994297062
514.752042869,30.93196988
515.466976261,30.799255385
516.181909654,30.520944855
516.896843047,30.318390559
517.61177644,30.431901433
518.326709833,30.756312898
519.041643226,31.009265729
519.756576619,31.071050666
520.471510012,31.024287697
521.186443404,30.977844343
521.901376797,30.971417751
522.61631019,30.92428658
523.331243583,30.961098259
524.046176976,31.152381051
524.761110369,31.178111277
525.476043762,31.164471952
526.190977155,31.404597509
526.905910547,31.610480178
527.62084394,31.735839715
528.335777333,31.815102683
529.050710726,31.669976596
529.765644119,31.464260674
530.480577512,31.453466885
531.195510905,31.515600023
531.910444298,31.675202636
532.62537769,31.702592934
533.340311083,31.611234526
534.055244476,31.753778467
534.770177869,31.909785343
535.485111262,31.957404334
536.200044655,31.965243809
536.914978048,31.965972862
537.62991144,31.949083632
538.344844833,32.09029243
539.059778226,32.455511887
539.774711619,32.508567732
540.489645012,32.180178636
541.204578405,32.050876088
541.919511798,32.149204256
542.634445191,32.317356824
543.349378583,32.478331777
544.064311976,32.624090808
544.779245369,32.548781345
545.494178762,32.570768433
546.209112155,32.755403967
546.924045548,32.591452637
547.638978941,32.286889097
548.353912334,32.37984238
549.068845726,32.651518518
549.783779119,32.886885486
550.498712512,32.906768339
551.213645905,32.739048076
551.928579298,32.62699661
552.643512691,32.731029992
553.358446084,33.034944099
554.073379477,33.077615437
554.788312869,32.997810449
555.503246262,33.024383958
556.218179655,33.076685831
556.933113048,33.173220844
557.648046441,33.301030766
558.362979834,33.388961286
559.077913227,33.489308632
559.79284662,33.563140904
560.507780012,33.511463308
561.222713405,33.510125022
561.937646798,33.656181228
562.652580191,33.72948795
563.367513584,33.529778857
564.082446977,33.15045784
564.79738037,33.141486268
565.512313763,33.521968818
566.227247155,33.58458492
566.942180548,33.427604028
567.657113941,33.39958274
568.372047334,33.448835047
569.086980727,33.523666659
569.80191412,33.842836083
570.516847513,34.127600704
571.231780906,34.056080898
571.946714298,33.812599504
572.661647691,33.846193097
573.376581084,34.118491717
574.091514477,34.168074296
574.80644787,34.061128794
575.521381263,33.994933547
576.236314656,34.046199622
576.951248048,34.221653476
577.666181441,34.418480327
578.381114834,34.366909354
579.096048227,34.164419711
579.81098162,34.189333735
580.525915013,34.496430887
581.240848406,34.723960016
581.955781799,34.749452505
582.670715191,34.591334862
583.385648584,34.502364868
584.100581977,34.458948903
584.81551537,34.548010652
585.530448763,34.751956616
586.245382156,34.858203364
586.960315549,35.057924526
587.675248942,35.020975064
588.390182334,34.852487632
589.105115727,34.937158668
589.82004912,35.082103811
590.534982513,35.175905784
591.249915906,35.417211286
591.964849299,35.473019129
592.679782692,35.282175599
593.394716085,35.312943979
594.109649477,35.523731941
594.82458287,35.692493397
595.539516263,35.949565289
596.254449656,35.940829153
596.969383049,35.830508645
597.684316442,35.912793283
598.399249835,36.077695892
599.114183228,36.043296675
599.82911662,35.986327532
600.544050013,36.112221886
601.258983406,36.226882172
601.973916799,36.140585387
602.688850192,36.194033846
603.403783585,36.357918769
604.118716978,36.277959406
604.833650371,36.290785108
605.548583763,36.408956699
606.263517156,36.473968792
606.978450549,36.69845482
607.693383942,36.806102254
608.408317335,36.777491299
609.123250728,36.854903164
609.838184121,36.862651899
610.553117514,36.769510554
611.268050906,36.804399909
611.982984299,37.028476855
612.697917692,37.090701454
613.412851085,37.022073946
614.127784478,36.914703327
614.842717871,36.859379008
615.557651264,36.953369567
616.272584657,37.247318068
616.987518049,37.473948632
617.702451442,37.285450417
618.417384835,37.2844484
619.132318228,37.429454883
619.847251621,37.429087807
