Column1,Column2
399.647766616,25.850739847
400.362700009,26.943071621
401.077633402,27.821080141
401.792566795,27.882403592
402.507500187,27.62984626
403.22243358,27.394867589
403.937366973,26.678992939
404.652300366,25.42969803
405.367233759,25.294694463
406.082167152,26.35618698
406.797100545,27.196570267
407.512033938,27.712861696
408.22696733,27.742554852
408.941900723,27.937424169
409.656834116,28.447214143
410.371767509,28.624707421
411.086700902,28.597993095
411.801634295,28.267985357
412.516567688,27.594549595
413.231501081,27.275170276
413.946434473,27.152693833
414.661367866,26.896874582
415.376301259,26.904805656
416.091234652,26.811540626
416.806168045,26.169769952
417.521101438,25.335995749
418.236034831,24.668788955
418.950968224,24.564938913
419.665901616,26.001652455
420.380835009,27.253338432
421.095768402,27.734473456
421.810701795,27.600855137
422.525635188,27.170368313
423.240568581,27.851795811
423.955501974,28.277343437
424.670435367,27.169317195
425.385368759,26.665783912
426.100302152,27.253916497
426.815235545,27.802262624
427.530168938,28.514632647
428.245102331,28.579955623
428.960035724,27.913986562
429.674969117,27.861244444
430.38990251,28.194212269
431.104835902,28.372865931
431.819769295,28.856303199
432.534702688,28.564734523
433.249636081,27.48245246
433.964569474,26.990886834
434.679502867,26.95953174
435.39443626,27.362227428
436.109369653,27.803859484
436.824303045,27.77715281
437.539236438,28.125893595
438.254169831,28.384043516
438.969103224,28.228580357
439.684036617,27.956937154
440.39897001,27.235566975
441.113903403,26.682279848
441.828836796,26.73755586
442.543770188,27.010815044
443.258703581,27.296033413
443.973636974,27.269621006
444.688570367,26.822101735
445.40350376,26.88630145
446.118437153,27.516509505
446.833370546,28.310619194
447.548303938,29.078638941
448.263237331,29.362447976
448.978170724,29.447480286
449.693104117,29.640085913
450.40803751,29.493066717
451.122970903,29.251799573
451.837904296,28.9031721
452.552837689,28.33251324
453.267771081,28.76446552
453.982704474,29.772225954
454.697637867,29.652731613
455.41257126,28.995512105
456.127504653,28.61733153
456.842438046,28.391772494
457.557371439,28.359933681
458.272304832,28.495972206
458.987238224,28.403062154
459.702171617,28.717470842
460.41710501,29.098790389
461.132038403,28.822689362
461.846971796,28.249527298
462.561905189,28.098719566
463.276838582,27.975386749
463.991771975,27.698182887
464.706705367,27.851828915
465.42163876,28.541605755
466.136572153,28.859149741
466.851505546,28.972505891
467.566438939,29.37222261
468.281372332,29.339719449
468.996305725,28.887389848
469.711239118,29.000630925
470.42617251,29.150640535
471.141105903,28.587360976
471.856039296,28.126466313
472.570972689,28.385449997
473.285906082,28.556406742
474.000839475,28.466908223
474.715772868,28.779834612
475.430706261,29.264766544
476.145639653,29.410815392
476.860573046,29.118190539
477.575506439,28.808526493
478.290439832,28.705549793
479.005373225,28.586436383
479.720306618,28.588420651
480.435240011,28.861934995
481.150173404,28.986957854
481.865106796,29.067056116
482.580040189,29.410814921
483.294973582,29.528250648
484.009906975,29.399799589
484.724840368,29.601385001
485.439773761,29.885223371
486.154707154,29.746464657
486.869640547,29.675411351
487.584573939,29.869530248
488.299507332,29.773240576
489.014440725,29.729788502
489.729374118,30.196148316
490.444307511,30.265833175
491.159240904,29.764350991
491.874174297,29.523267811
492.589107689,30.17695818
493.304041082,30.618001396
494.018974475,30.514749269
494.733907868,30.147317275
495.448841261,29.850696992
496.163774654,29.603447827
496.878708047,29.328014115
497.59364144,29.406640463
498.308574832,29.32379884
499.023508225,29.287543039
499.738441618,29.86609244
500.453375011,30.227216718
501.168308404,30.113274482
501.883241797,29.711804359
502.59817519,29.646048527
503.313108583,29.951349806
504.028041975,30.076033921
504.742975368,29.92744527
505.457908761,29.930852132
506.172842154,29.877030776
506.887775547,29.883677712
507.60270894,30.096861426
508.317642333,30.088816823
509.032575726,30.06814358
509.747509118,30.23457192
510.462442511,30.03951111
511.177375904,29.715877685
511.892309297,29.828287039
512.60724269,30.280395519
513.322176083,30.493000904
514.037109476,30.195780871
514.752042869,30.122828367
515.466976261,30.571894774
516.181909654,30.639106525
516.896843047,30.295878252
517.61177644,30.197630358
518.326709833,29.986633929
519.041643226,29.715481873
519.756576619,29.967123127
520.471510012,30.227541127
521.186443404,30.024744312
521.901376797,30.012343248
522.61631019,30.265332431
523.331243583,30.353346831
524.046176976,30.228990846
524.761110369,30.278555322
525.476043762,30.194298622
526.190977155,30.201476087
526.905910547,30.493067942
527.62084394,30.620646449
528.335777333,30.5408312
529.050710726,30.461557777
529.765644119,30.262997281
530.480577512,30.43059034
531.195510905,30.954874405
531.910444298,30.916526889
532.62537769,30.486936893
533.340311083,30.28753565
534.055244476,30.215885407
534.770177869,30.241867998
535.485111262,30.273464001
536.200044655,30.292199275
536.914978048,30.378308602
537.62991144,30.596905028
538.344844833,30.784851692
539.059778226,31.100120422
539.774711619,31.355957612
540.489645012,31.64632302
541.204578405,31.773783106
541.919511798,31.836535037
542.634445191,31.831375686
543.349378583,31.697142989
544.064311976,31.772157916
544.779245369,32.098116269
545.494178762,32.178674288
546.209112155,32.107313262
546.924045548,31.98943402
547.638978941,31.944407355
548.353912334,31.91333222
549.068845726,31.851990229
549.783779119,31.933300883
550.498712512,32.201198443
551.213645905,32.386474959
551.928579298,32.339199557
552.643512691,32.292651688
553.358446084,32.327985859
554.073379477,32.323071159
554.788312869,32.222578572
555.503246262,32.326537478
556.218179655,32.587616108
556.933113048,32.686047138
557.648046441,32.638025217
558.362979834,32.624135221
559.077913227,32.588869359
559.79284662,32.644421777
560.507780012,32.980735549
561.222713405,33.197382805
561.937646798,33.1480248
562.652580191,33.002681966
563.367513584,32.876627157
564.082446977,32.978350973
564.79738037,33.302668124
565.512313763,33.383576742
566.227247155,33.099094328
566.942180548,32.997860054
567.657113941,33.203097618
568.372047334,33.180103462
569.086980727,33.012856051
569.80191412,33.117395367
570.516847513,33.331089682
571.231780906,33.427968301
571.946714298,33.398579049
572.661647691,33.295396971
573.376581084,33.306775037
574.091514477,33.403967141
574.80644787,33.543637128
575.521381263,33.690652312
576.236314656,33.535798652
576.951248048,33.285572275
577.666181441,33.311103993
578.381114834,33.60238956
579.096048227,33.516857831
579.81098162,33.180799931
580.525915013,33.16419618
581.240848406,33.454081069
581.955781799,33.545246197
582.670715191,33.399406694
583.385648584,33.269893413
584.100581977,33.380397643
584.81551537,33.452062163
585.530448763,33.463995121
586.245382156,33.650677485
586.960315549,33.761072129
587.675248942,33.700214399
588.390182334,33.752792924
589.105115727,33.891137497
589.82004912,34.014022004
590.534982513,34.238619693
591.249915906,34.381773106
591.964849299,34.587991428
592.679782692,34.787549466
593.394716085,34.704792121
594.109649477,34.625114756
594.82458287,35.057106266
595.539516263,35.267342106
596.254449656,35.144103
596.969383049,35.172120254
597.684316442,35.235352219
598.399249835,35.18558858
599.114183228,35.292842111
599.82911662,35.344210256
600.544050013,35.352112123
601.258983406,35.443089297
601.973916799,35.688480715
602.688850192,35.891554888
603.403783585,35.933108457
604.118716978,35.589314547
604.833650371,35.424020903
605.548583763,35.535209894
606.263517156,35.774142078
606.978450549,35.818449364
607.693383942,35.774456206
608.408317335,35.77359474
609.123250728,35.763989519
609.838184121,35.58567651
610.553117514,35.472447931
611.268050906,35.633098228
611.982984299,35.772712686
612.697917692,35.766935613
613.412851085,35.673276511
614.127784478,35.626022567
614.842717871,35.669998273
615.557651264,35.736539079
616.272584657,35.830939401
616.987518049,35.950042136
617.702451442,36.017959411
618.417384835,36.028015849
619.132318228,36.137526159
619.847251621,36.310556658
620.562185014,36.298674161
621.277118407,36.382417925
621.992051799,36.60177713
622.706985192,36.763035847
623.421918585,36.789125836
624.136851978,36.813492738
624.851785371,36.884901718
625.566718764,36.825590842
626.281652157,36.807014085
626.99658555,36.828982619
627.711518942,36.784789196
628.426452335,36.802263094
629.141385728,36.90186557
629.856319121,36.984291285
630.571252514,37.148357059
631.286185907,37.399348685
632.0011193,37.607819753
632.716052693,37.773760226
633.430986085,37.829707816
634.145919478,37.768264638
634.860852871,37.82529579
635.575786264,38.006987458
636.290719657,38.098049642
637.00565305,38.20737992
637.720586443,38.503615871
638.435519836,38.789519047
639.150453228,38.918326405
639.865386621,38.990170857
640.580320014,39.182993149
641.295253407,39.333367648
642.0101868,39.356558871
642.725120193,39.42856449
643.440053586,39.729623378
644.154986979,40.060272671
644.869920371,40.13392176
645.584853764,40.093496184
646.299787157,40.110058808
647.01472055,40.147309319
647.729653943,40.119708321
648.444587336,40.073318825
649.159520729,40.151053621
649.874454122,40.303331602
650.589387514,40.393906763
651.304320907,40.314287551
652.0192543,40.506338825
652.734187693,40.726491225
653.449121086,40.887553168
654.164054479,40.83601608
654.878987872,40.712393345
655.593921265,40.664440643
656.308854657,40.66835238
657.02378805,40.643241123
657.738721443,40.652663612
658.453654836,40.823818414
659.168588229,40.932243639
659.883521622,40.95344528
660.598455015,41.158428743
661.313388408,41.379203585
662.0283218,41.438012334
662.743255193,41.55658767
663.458188586,41.726483722
664.173121979,41.81345063
664.888055372,41.940666847
665.602988765,42.053328693
666.317922158,42.095662811
667.03285555,42.295091843
667.747788943,42.643012556
668.462722336,42.676200177
669.177655729,42.397322489
669.892589122,42.461200742
670.607522515,42.523306565
671.322455908,42.54118493
672.037389301,42.64155925
672.752322693,42.64807579
673.467256086,42.588186433
674.182189479,42.615174058
674.897122872,42.667298964
675.612056265,42.6406809
676.326989658,42.758550845
677.041923051,42.935663488
677.756856444,43.087174434
678.471789836,43.098424663
679.186723229,43.16537762
679.901656622,43.35526461
680.616590015,43.685896878
681.331523408,43.830061102
682.046456801,43.93428827
682.761390194,44.021734988
683.476323587,44.127378274
684.191256979,44.187711801
684.906190372,44.300301099
