Column1,Column2
399.647766616,31.677109967
400.362700009,30.700996321
401.077633402,30.88140572
401.792566795,30.266898275
402.507500187,28.409458961
403.22243358,26.389786387
403.937366973,26.259758643
404.652300366,27.260534045
405.367233759,27.791577588
406.082167152,28.484754374
406.797100545,29.105291961
407.512033938,28.738783059
408.22696733,28.212738165
408.941900723,27.496400575
409.656834116,27.68651271
410.371767509,29.635458556
411.086700902,31.342455539
411.801634295,30.621700208
412.516567688,29.465331139
413.231501081,29.533915431
413.946434473,29.716556614
414.661367866,30.191589897
415.376301259,31.179478527
416.091234652,30.363210674
416.806168045,29.015366351
417.521101438,28.883903804
418.236034831,27.68875862
418.950968224,27.211516129
419.665901616,29.813867469
420.380835009,30.214778862
421.095768402,29.655876572
421.810701795,29.439561333
422.525635188,29.213627518
423.240568581,30.783988906
423.955501974,31.739001977
424.670435367,31.125860858
425.385368759,30.840607899
426.100302152,30.06173982
426.815235545,28.947515695
427.530168938,29.527345212
428.245102331,30.565045071
428.960035724,31.107657827
429.674969117,31.321449443
430.38990251,30.392937239
431.104835902,29.449111625
431.819769295,29.427256189
432.534702688,29.181660659
433.249636081,29.518834139
433.964569474,30.211608272
434.679502867,29.752969125
435.39443626,28.903962105
436.109369653,28.754303114
436.824303045,29.044804178
437.539236438,29.310109936
438.254169831,29.445267986
438.969103224,29.687850115
439.684036617,29.538953509
440.39897001,29.288599012
441.113903403,29.990419806
441.828836796,30.997960123
442.543770188,30.753456828
443.258703581,30.567736915
443.973636974,30.751447285
444.688570367,30.294234899
445.40350376,29.106944853
446.118437153,28.668013153
446.833370546,30.308415206
447.548303938,32.178128055
448.263237331,32.329985121
448.978170724,31.186234711
449.693104117,30.243034876
450.40803751,30.30640101
451.122970903,30.637312739
451.837904296,30.758516097
452.552837689,30.828538689
453.267771081,30.957855458
453.982704474,31.416919824
454.697637867,31.723984898
455.41257126,31.366293157
456.127504653,30.68745404
456.842438046,30.614068578
457.557371439,31.723958182
458.272304832,32.625640693
458.987238224,32.200423349
459.702171617,31.82173432
460.41710501,31.088647808
461.132038403,29.905326998
461.846971796,29.527702399
462.561905189,30.310332584
463.276838582,30.758075039
463.991771975,30.479867185
