Column1,Column2
399.647766616,30.67047845
400.362700009,31.073535175
401.077633402,32.130996063
401.792566795,33.596379756
402.507500187,35.468927737
403.22243358,35.623112598
403.937366973,34.505147206
404.652300366,34.553912539
405.367233759,34.826541804
406.082167152,34.509113435
406.797100545,34.743961702
407.512033938,33.769333119
408.22696733,32.563483536
408.941900723,32.739626103
409.656834116,32.834957769
410.371767509,32.202293367
411.086700902,31.535037976
411.801634295,31.408388648
412.516567688,32.191416278
413.231501081,32.559248639
413.946434473,32.259672355
414.661367866,32.448327491
415.376301259,32.334105768
416.091234652,32.053664494
416.806168045,32.718983602
417.521101438,33.460121065
418.236034831,32.336404298
418.950968224,30.608911377
419.665901616,31.595550678
420.380835009,32.898355165
421.095768402,32.450035194
421.810701795,32.085265656
422.525635188,32.543549467
423.240568581,32.288854405
423.955501974,32.74467487
424.670435367,33.545941118
425.385368759,33.034383648
426.100302152,33.244073267
426.815235545,34.132565206
427.530168938,34.105519349
428.245102331,33.604869392
428.960035724,32.716156168
429.674969117,32.389271074
430.38990251,33.067329028
431.104835902,33.017949178
431.819769295,32.653534145
432.534702688,32.900123673
433.249636081,32.916769842
433.964569474,32.8272751
434.679502867,32.928980674
435.39443626,32.728559311
436.109369653,32.40062942
436.824303045,32.485946007
437.539236438,33.084641901
438.254169831,33.729478244
438.969103224,33.54205221
439.684036617,32.972135609
440.39897001,32.405883215
441.113903403,32.031428669
441.828836796,32.781581433
442.543770188,33.713272716
443.258703581,33.510096532
443.973636974,33.383854207
444.688570367,33.517395226
445.40350376,33.429959474
446.118437153,33.388407445
446.833370546,33.646473035
447.548303938,33.78675846
448.263237331,33.544112956
448.978170724,33.018443168
449.693104117,32.71870921
450.40803751,33.041248484
451.122970903,33.347701028
451.837904296,33.044539522
452.552837689,33.014129894
453.267771081,33.960290863
453.982704474,34.071012756
454.697637867,33.622514192
455.41257126,33.867772602
456.127504653,33.964239187
456.842438046,33.553580667
457.557371439,33.606195277
458.272304832,33.811356282
458.987238224,33.661574871
459.702171617,33.115953861
460.41710501,32.750042686
461.132038403,32.981957204
461.846971796,33.626201301
462.561905189,34.186972117
463.276838582,34.495960661
463.991771975,34.50283639
464.706705367,34.589714499
465.42163876,34.283891309
466.136572153,34.356797502
466.851505546,35.127618157
467.566438939,34.885300307
468.281372332,34.149089054
468.996305725,34.501833761
469.711239118,34.794409309
470.42617251,34.445433945
471.141105903,34.564479399
471.856039296,34.726234502
472.570972689,34.387406763
473.285906082,34.024574636
474.000839475,33.930688326
474.715772868,34.217267222
475.430706261,34.342711125
476.145639653,33.784560684
476.860573046,33.421391482
477.575506439,34.232026095
478.290439832,35.465226793
479.005373225,35.22889234
479.720306618,34.02329954
480.435240011,33.877153026
481.150173404,34.351952155
481.865106796,34.469162784
482.580040189,34.399210765
483.294973582,34.100847028
484.009906975,34.319397903
484.724840368,34.968999739
485.439773761,34.912414601
486.154707154,34.493006974
486.869640547,34.086878466
487.584573939,34.029492441
488.299507332,34.547461943
489.014440725,34.837784557
489.729374118,34.648935362
490.444307511,34.583163262
491.159240904,34.700512289
491.874174297,34.978563874
492.589107689,35.030013869
493.304041082,34.650765376
494.018974475,34.384525341
494.733907868,34.59932405
495.448841261,34.86002086
496.163774654,34.912366585
496.878708047,34.711648116
497.59364144,34.545305113
498.308574832,34.692836233
499.023508225,34.879642149
499.738441618,35.004832099
500.453375011,34.747496029
501.168308404,34.257342598
501.883241797,34.593184788
502.59817519,35.431022931
503.313108583,35.632689963
504.028041975,35.384025238
504.742975368,35.214374153
505.457908761,35.103799185
506.172842154,34.812354525
506.887775547,34.908069176
507.60270894,35.362896108
508.317642333,35.076395565
509.032575726,34.520952064
509.747509118,34.295435498
510.462442511,34.457458825
511.177375904,34.885344172
511.892309297,34.847831062
512.60724269,34.484987815
513.322176083,34.848488817
514.037109476,35.406152279
514.752042869,35.174710707
