Column1,Column2
399.647766616,30.268659661
400.362700009,32.044217858
401.077633402,33.325075083
401.792566795,33.48572048
402.507500187,33.961018262
403.22243358,33.911160693
403.937366973,32.576218771
404.652300366,31.179549955
405.367233759,31.93376288
406.082167152,33.043021425
406.797100545,32.004553825
407.512033938,29.940532056
408.22696733,30.234844941
408.941900723,31.999003301
409.656834116,32.488959621
410.371767509,32.04036776
411.086700902,31.059564417
411.801634295,30.280154655
412.516567688,31.171816053
413.231501081,32.323241963
413.946434473,31.76470882
414.661367866,30.728599492
415.376301259,30.525601484
416.091234652,31.22953165
416.806168045,31.971344691
417.521101438,31.962954206
418.236034831,31.905724176
418.950968224,32.192467805
419.665901616,29.964714477
420.380835009,28.188072114
421.095768402,29.306137538
421.810701795,31.773404641
422.525635188,32.286793654
423.240568581,31.511079339
423.955501974,31.946610495
424.670435367,32.251460133
425.385368759,31.788866589
426.100302152,31.196975798
426.815235545,30.18190284
427.530168938,29.887903702
428.245102331,30.538980413
428.960035724,30.88057121
429.674969117,31.230197245
430.38990251,31.751568327
431.104835902,31.991974018
431.819769295,31.192713712
432.534702688,29.205098576
433.249636081,28.102921174
433.964569474,28.257762098
434.679502867,29.172369075
435.39443626,30.337637626
436.109369653,30.810686732
436.824303045,30.717341723
437.539236438,30.693483376
438.254169831,30.700264277
438.969103224,31.37090468
439.684036617,32.529899637
440.39897001,33.047300517
441.113903403,32.748128922
441.828836796,32.042860124
442.543770188,31.337273094
443.258703581,31.392662313
443.973636974,32.128150132
444.688570367,31.711701283
445.40350376,30.894812472
446.118437153,31.123204855
446.833370546,31.238387452
447.548303938,30.429939433
448.263237331,30.520302031
448.978170724,31.599090615
449.693104117,31.639738267
450.40803751,30.951350638
451.122970903,31.058643792
451.837904296,31.91250579
452.552837689,32.781835525
453.267771081,33.231581127
453.982704474,32.697530308
454.697637867,32.174092783
455.41257126,31.802925883
456.127504653,30.718525682
456.842438046,30.30305261
457.557371439,31.167761231
458.272304832,31.484304253
458.987238224,31.607053298
459.702171617,31.676368449
460.41710501,31.441687222
461.132038403,31.54979819
461.846971796,31.429474511
462.561905189,31.094790667
463.276838582,31.791757166
463.991771975,32.466057369
464.706705367,32.680195173
465.42163876,33.479086709
466.136572153,33.983379001
466.851505546,32.856732451
467.566438939,31.909183803
468.281372332,31.784353048
468.996305725,31.913489102
469.711239118,32.17541847
470.42617251,32.433905139
471.141105903,32.674798472
471.856039296,33.133644063
472.570972689,33.374447369
473.285906082,32.97275166
474.000839475,32.255770211
474.715772868,31.773400691
475.430706261,31.838703069
476.145639653,31.992242418
476.860573046,32.017935659
477.575506439,32.227138882
478.290439832,32.241345842
479.005373225,31.641115076
479.720306618,31.254898881
480.435240011,31.835067147
481.150173404,32.82448628
481.865106796,33.443513383
482.580040189,33.5423978
483.294973582,33.08712962
484.009906975,32.463674477
484.724840368,32.911840727
485.439773761,33.762576898
486.154707154,33.793963462
486.869640547,33.139966574
487.584573939,32.301223476
488.299507332,31.906689269
489.014440725,32.226227855
489.729374118,33.017374283
490.444307511,33.781925512
491.159240904,33.406259431
491.874174297,32.676716985
492.589107689,33.100147562
493.304041082,33.309001266
494.018974475,33.046218433
494.733907868,33.260011048
495.448841261,33.508803058
496.163774654,33.151305725
496.878708047,32.944327704
497.59364144,33.009039235
498.308574832,32.992989625
499.023508225,33.111264061
499.738441618,33.12393196
500.453375011,33.045010938
501.168308404,33.278532849
501.883241797,33.54923037
502.59817519,33.393337523
503.313108583,33.146439488
