400.177678889,34.742981379
400.892281887,30.207328180
401.606884885,28.183626836
402.321487883,30.551816028
403.036090881,32.308879283
403.750693880,31.915060602
404.465296878,30.696881614
405.179899876,28.802523309
405.894502874,27.987027488
406.609105872,28.350975723
407.323708870,28.836491651
408.038311868,29.898593378
408.752914866,30.469162102
409.467517864,30.602073074
410.182120862,31.701788869
410.896723860,32.471873150
411.611326858,31.581375326
412.325929856,29.294586650
413.040532854,28.358879248
413.755135852,29.057076621
414.469738850,29.457068957
415.184341848,29.698762719
415.898944846,31.032467668
416.613547844,31.609223308
417.328150842,30.684903099
418.042753840,29.771757120
418.757356838,29.894037968
419.471959836,29.550667730
420.186562834,29.384515186
420.901165832,28.724554153
421.615768830,29.275134936
422.330371828,31.403345308
423.044974826,30.808262190
423.759577824,29.184015927
424.474180822,30.427122541
425.188783820,31.463206348
425.903386818,30.173440260
426.617989816,29.201143795
427.332592814,29.435007460
428.047195812,30.626302890
428.761798810,31.351877047
429.476401808,29.696108547
430.191004806,28.773085990
430.905607804,29.465183444
431.620210802,30.300980286
432.334813800,30.532839597
433.049416798,29.954296006
433.764019796,29.693153539
434.478622794,30.810274894
435.193225792,31.417847416
435.907828790,30.838416985
436.622431788,30.291520090
437.337034786,29.915265920
438.051637784,29.916990090
438.766240782,30.415132242
439.480843780,30.112736289
440.195446778,29.289385195
440.910049776,29.895606304
441.624652774,30.883004896
442.339255772,29.847837060
443.053858770,29.261166922
443.768461768,30.027872396
444.483064766,29.979107423
445.197667764,30.212482557
445.912270763,31.103208049
446.626873761,31.074068474
447.341476759,31.020179894
448.056079757,31.374359624
448.770682755,30.637220609
449.485285753,30.148976924
450.199888751,30.992901135
450.914491749,31.116569396
451.629094747,30.326971721
452.343697745,29.717553797
453.058300743,29.358454514
453.772903741,29.497261849
454.487506739,30.474697372
455.202109737,31.727853083
455.916712735,31.838608677
456.631315733,31.201710641
457.345918731,31.009690222
458.060521729,30.611560474
458.775124727,30.068388279
459.489727725,31.157945985
460.204330723,31.826513789
460.918933721,30.742716481
461.633536719,29.986324202
462.348139717,30.557388709
463.062742715,31.198265141
463.777345713,31.902317152
464.491948711,32.426665041
465.206551709,32.441307806
465.921154707,31.916060541
466.635757705,31.328976755
467.350360703,30.740344023
468.064963701,30.397519398
468.779566699,30.582304297
469.494169697,31.139192789
470.208772695,31.633808147
470.923375693,31.650042867
471.637978691,31.431363017
472.352581689,31.477492561
473.067184687,32.108502952
473.781787685,32.537616647
474.496390683,32.457591115
475.210993681,31.904365242
475.925596679,31.431253750
476.640199677,31.329466492
477.354802675,31.446959114
478.069405673,31.921066251
478.784008671,32.359866289
479.498611669,32.101081538
480.213214667,32.090817831
480.927817665,32.511819805
481.642420663,32.156451280
482.357023661,31.888089214
483.071626659,32.364300661
483.786229657,32.124790445
484.500832655,31.371324899
485.215435653,31.433916537
485.930038651,31.560238374
486.644641649,31.726857179
487.359244647,31.870461952
488.073847645,31.503802052
488.788450644,31.490984800
489.503053642,32.189997974
490.217656640,32.394803350
490.932259638,32.343527800
491.646862636,32.452732893
492.361465634,32.420656052
493.076068632,32.247627619
493.790671630,32.045914789
494.505274628,31.657618212
495.219877626,31.637129240
495.934480624,31.795258969
496.649083622,31.925703610
497.363686620,32.470171591
498.078289618,32.670819943
498.792892616,32.270766812
499.507495614,32.378218014
500.222098612,32.822325134
500.936701610,32.555915090
501.651304608,32.449952706
502.365907606,33.169138105
