399.647766616,28.614596454
400.362700009,27.533732049
401.077633402,28.233379489
401.792566795,29.551572021
402.507500187,29.696952518
403.222433580,29.682163582
403.937366973,29.726754137
404.652300366,29.746460265
405.367233759,30.775408496
406.082167152,30.896379620
406.797100545,29.346957935
407.512033938,28.590468168
408.226967330,29.318119569
408.941900723,29.069855460
409.656834116,28.116026971
410.371767509,28.141958441
411.086700902,28.791173689
411.801634295,29.213255835
412.516567688,29.472111850
413.231501081,29.494395084
413.946434473,29.397317830
414.661367866,29.174338274
415.376301259,28.748954027
416.091234652,28.052509580
416.806168045,27.655027355
417.521101438,28.080599059
418.236034831,28.602564649
418.950968224,27.585387171
419.665901616,27.308194040
420.380835009,28.650447948
421.095768402,29.132098647
421.810701795,28.930829295
422.525635188,28.482407628
423.240568581,27.934077778
423.955501974,27.935673391
424.670435367,27.971448354
425.385368759,27.804726579
426.100302152,28.130270571
426.815235545,28.739158612
427.530168938,29.089945678
428.245102331,29.307994085
428.960035724,29.245418365
429.674969117,28.990007966
430.389902510,28.842638975
431.104835902,28.797195369
431.819769295,28.790944825
432.534702688,28.832651165
433.249636081,28.793525537
433.964569474,28.239720017
434.679502867,27.608879680
435.394436260,28.121243097
436.109369653,28.781086556
436.824303045,28.476876556
437.539236438,28.227435314
438.254169831,27.921123033
438.969103224,27.759365085
439.684036617,28.757837026
440.398970010,29.437751636
441.113903403,28.748033353
441.828836796,28.240638458
442.543770188,28.082340447
443.258703581,28.018259831
443.973636974,28.517587519
444.688570367,29.050610025
445.403503760,29.384212449
446.118437153,29.442409913
446.833370546,29.223558514
447.548303938,29.456635619
448.263237331,30.212228439
448.978170724,30.663177988
449.693104117,30.064110979
450.408037510,29.260477564
451.122970903,29.556667953
451.837904296,30.382708617
452.552837689,30.234609760
453.267771081,29.980160062
453.982704474,30.096100815
454.697637867,29.852402112
455.412571260,29.355187956
456.127504653,29.114317753
456.842438046,29.189667584
457.557371439,29.642127744
458.272304832,29.708398690
458.987238224,29.164671701
459.702171617,28.521393844
460.417105010,28.595691360
461.132038403,29.246943907
461.846971796,29.374081619
462.561905189,29.387494090
463.276838582,29.456626855
463.991771975,29.087777716
464.706705367,29.213772622
465.421638760,29.866390306
466.136572153,29.740992888
466.851505546,29.309215914
467.566438939,29.275436530
468.281372332,30.039649373
468.996305725,30.833389833
469.711239118,30.546796278
470.426172510,29.948398752
471.141105903,29.702247526
471.856039296,29.688949628
472.570972689,30.290525823
473.285906082,30.796014783
474.000839475,30.267261198
474.715772868,30.201627372
475.430706261,30.447065696
476.145639653,29.978446576
476.860573046,29.770573131
477.575506439,29.781301098
478.290439832,29.568689045
479.005373225,29.794282592
479.720306618,30.220836920
480.435240011,30.313722332
481.150173404,30.171204488
481.865106796,30.119127029
482.580040189,30.214511783
483.294973582,30.006437918
484.009906975,29.697609153
484.724840368,30.011032956
485.439773761,30.289802251
486.154707154,30.668190753
486.869640547,31.057047889
487.584573939,30.881443886
488.299507332,30.649941724
489.014440725,30.754511839
489.729374118,30.624867080
490.444307511,30.571307284
491.159240904,30.700793408
491.874174297,30.608835547
492.589107689,30.635434859
493.304041082,30.728860485
494.018974475,30.668660312
494.733907868,30.710990886
